id_pedido,data,categoria,regiao,canal,quantidade,preco_unitario,receita
406,2024-04-13,Eletrônicos,Sudeste,App,3,2369.96,7109.88
407,2024-04-27,Casa,Sudeste,App,3,401.94,1205.82
408,2024-02-23,Vestuário,Nordeste,Marketplace,3,370.46,1111.38
409,2024-06-30,Casa,Sudeste,Marketplace,4,863.35,3453.4
410,2024-09-23,Vestuário,Sudeste,Site,2,242.97,485.94
411,2023-12-08,Casa,Sul,App,2,799.59,1599.18
412,2023-07-20,Livros,Centro-Oeste,App,4,46.49,185.96
413,2023-10-20,Livros,Nordeste,Marketplace,1,96.57,96.57
414,2024-10-05,Casa,Sudeste,Marketplace,3,665.52,1996.56
415,2024-06-30,Casa,Sudeste,App,3,356.48,1069.44
416,2023-02-13,Vestuário,Sudeste,Marketplace,2,88.08,176.16
417,2024-10-15,Casa,Sudeste,Site,3,93.12,279.36
418,2023-06-06,Casa,Sudeste,Marketplace,4,856.75,3427.0
419,2023-08-15,Livros,Sudeste,App,2,89.33,178.66
420,2024-08-15,Eletrônicos,Sudeste,App,2,2207.05,4414.1
421,2024-03-31,Livros,Centro-Oeste,Marketplace,1,29.82,29.82
422,2024-02-13,Vestuário,Sul,Marketplace,3,272.29,816.87
423,2023-03-20,Esportes,Sudeste,Marketplace,1,540.03,540.03
424,2024-09-03,Vestuário,Sudeste,App,3,253.97,761.91
425,2023-11-29,Livros,Sudeste,Site,1,69.11,69.11
426,2023-10-05,Casa,Centro-Oeste,App,1,719.5,719.5
427,2024-04-26,Vestuário,Sudeste,App,3,93.66,280.98
428,2023-01-25,Livros,Centro-Oeste,Marketplace,4,105.64,422.56
429,2023-11-14,Eletrônicos,Sudeste,Marketplace,2,3576.27,7152.54
430,2024-02-29,Eletrônicos,Sudeste,App,1,3991.1,3991.1
431,2024-03-29,Casa,Sudeste,App,3,329.69,989.07
432,2024-04-17,Casa,Sudeste,Site,3,201.76,605.28
433,2023-11-16,Casa,Sul,App,4,515.47,2061.88
434,2023-03-30,Vestuário,Sul,Marketplace,1,67.98,67.98
435,2023-05-29,Livros,Sudeste,Marketplace,1,52.51,52.51
436,2024-03-23,Vestuário,Sudeste,Site,3,153.69,461.07
437,2023-03-26,Esportes,Sul,Site,3,187.85,563.55
438,2024-06-29,Vestuário,Centro-Oeste,Site,4,118.39,473.56
439,2024-04-14,Casa,Centro-Oeste,Site,1,661.05,661.05
440,2024-12-03,Casa,Sudeste,Site,3,305.76,917.28
441,2023-02-01,Esportes,Sudeste,Marketplace,3,625.61,1876.83
442,2024-04-28,Casa,Sudeste,Site,1,835.38,835.38
443,2023-05-09,Esportes,Sudeste,App,3,199.07,597.21
444,2024-02-25,Eletrônicos,Nordeste,Marketplace,2,1564.87,3129.74
445,2024-09-15,Casa,Sul,Site,1,707.87,707.87
446,2024-04-19,Vestuário,Sul,Site,1,356.45,356.45
447,2024-08-18,Eletrônicos,Centro-Oeste,App,2,1780.31,3560.62
448,2023-10-15,Vestuário,Centro-Oeste,App,2,79.06,158.12
449,2023-12-10,Casa,Sul,Site,1,503.05,503.05
450,2024-01-31,Esportes,Nordeste,App,2,175.85,351.7
451,2023-08-31,Esportes,Sudeste,Marketplace,2,658.95,1317.9
452,2023-11-20,Livros,Sudeste,App,3,101.05,303.15
453,2023-07-06,Eletrônicos,Sudeste,Site,3,2516.46,7549.38
454,2024-02-08,Esportes,Sudeste,Site,1,196.4,196.4
455,2024-09-21,Vestuário,Sul,App,2,362.55,725.1
456,2024-04-14,Livros,Sudeste,App,1,93.77,93.77
457,2023-12-10,Casa,Sudeste,Site,4,197.26,789.04
458,2024-04-22,Eletrônicos,Sudeste,Site,1,3990.5,3990.5
459,2023-05-03,Casa,Sudeste,App,4,445.25,1781.0
460,2024-09-08,Casa,Sul,Site,2,603.27,1206.54
461,2023-10-19,Livros,Sul,App,2,73.56,147.12
462,2023-05-03,Livros,Sul,Marketplace,1,57.62,57.62
463,2023-08-28,Vestuário,Sul,App,3,252.39,757.17
464,2023-06-15,Vestuário,Sudeste,Site,4,202.44,809.76
465,2023-10-29,Esportes,Sul,App,1,132.48,132.48
466,2023-08-24,Eletrônicos,Centro-Oeste,App,2,3523.58,7047.16
467,2023-11-01,Livros,Sudeste,App,2,69.15,138.3
468,2024-11-12,Vestuário,Sudeste,App,3,182.0,546.0
469,2024-07-29,Eletrônicos,Sul,App,4,769.48,3077.92
470,2024-04-17,Vestuário,Sudeste,Site,3,122.99,368.97
471,2024-09-23,Livros,Centro-Oeste,Site,4,67.43,269.72
472,2023-04-03,Esportes,Centro-Oeste,Site,3,499.93,1499.79
473,2024-06-20,Livros,Sudeste,App,4,33.83,135.32
474,2023-08-14,Vestuário,Nordeste,App,3,207.96,623.88
475,2024-07-09,Eletrônicos,Sudeste,Marketplace,4,3803.16,15212.64
476,2024-05-26,Eletrônicos,Nordeste,Site,4,1215.71,4862.84
477,2024-10-16,Eletrônicos,Nordeste,Site,2,837.84,1675.68
478,2023-05-27,Livros,Sudeste,Site,2,100.86,201.72
479,2023-05-07,Vestuário,Sudeste,App,1,343.84,343.84
480,2024-07-01,Esportes,Centro-Oeste,Marketplace,4,606.12,2424.48
481,2024-12-14,Casa,Sudeste,Site,1,530.09,530.09
482,2024-11-15,Vestuário,Nordeste,App,2,182.74,365.48
483,2024-09-22,Casa,Norte,Site,2,212.61,425.22
484,2024-11-09,Eletrônicos,Sul,Site,1,2872.7,2872.7
485,2023-01-31,Livros,Sul,Marketplace,4,110.23,440.92
486,2023-12-23,Eletrônicos,Sudeste,Site,1,2000.28,2000.28
487,2023-06-28,Casa,Norte,App,1,706.26,706.26
488,2023-09-07,Casa,Sudeste,App,4,694.28,2777.12
489,2024-05-16,Eletrônicos,Sudeste,Marketplace,2,2368.25,4736.5
490,2023-05-10,Esportes,Sudeste,Marketplace,4,357.57,1430.28
491,2024-07-29,Esportes,Sudeste,App,1,510.11,510.11
492,2023-04-17,Vestuário,Nordeste,Marketplace,4,351.21,1404.84
493,2023-06-29,Casa,Sudeste,App,1,463.45,463.45
494,2023-02-14,Esportes,Sudeste,Marketplace,3,573.05,1719.15
495,2023-10-14,Vestuário,Nordeste,Site,4,116.29,465.16
496,2024-08-25,Esportes,Sudeste,App,2,659.83,1319.66
497,2023-03-08,Vestuário,Sul,Site,4,84.71,338.84
498,2023-09-05,Livros,Sul,Site,2,106.66,213.32
499,2024-09-14,Eletrônicos,Sudeste,Site,4,3225.9,12903.6
500,2023-06-30,Casa,Nordeste,Marketplace,3,432.41,1297.23
501,2023-08-15,Livros,Sudeste,Site,3,69.37,208.11
502,2024-10-03,Vestuário,Sudeste,Site,1,210.58,210.58
503,2024-11-04,Casa,Sudeste,Site,4,202.69,810.76
504,2023-04-12,Esportes,Nordeste,Site,2,615.09,1230.18
505,2023-02-17,Vestuário,Centro-Oeste,Marketplace,1,313.64,313.64
506,2023-04-10,Casa,Nordeste,Marketplace,3,435.44,1306.32
507,2024-11-26,Vestuário,Sul,App,3,48.41,145.23
508,2023-07-11,Vestuário,Sul,App,1,73.57,73.57
509,2023-01-18,Livros,Sudeste,Site,4,32.0,128.0
510,2024-08-31,Casa,Sul,App,1,805.49,805.49
511,2023-06-22,Vestuário,Sudeste,Site,1,246.18,246.18
512,2023-03-31,Eletrônicos,Nordeste,Marketplace,2,1348.64,2697.28
513,2024-04-24,Vestuário,Sul,Site,4,379.52,1518.08
514,2023-05-27,Casa,Sul,Marketplace,4,258.49,1033.96
515,2024-08-25,Eletrônicos,Sudeste,App,1,520.3,520.3
516,2024-11-07,Vestuário,Sudeste,Site,4,129.56,518.24
517,2023-08-12,Livros,Sudeste,Site,4,36.18,144.72
518,2024-09-30,Vestuário,Sudeste,Marketplace,3,161.68,485.04
519,2024-07-07,Casa,Centro-Oeste,App,3,718.23,2154.69
520,2024-05-21,Esportes,Nordeste,App,2,373.92,747.84
521,2024-01-04,Vestuário,Nordeste,Marketplace,1,101.08,101.08
522,2023-04-14,Casa,Nordeste,App,1,167.28,167.28
523,2024-01-18,Livros,Centro-Oeste,Site,3,35.29,105.87
524,2024-06-04,Eletrônicos,Sul,App,4,2965.3,11861.2
525,2023-08-25,Eletrônicos,Sudeste,Site,2,1444.41,2888.82
526,2024-12-26,Casa,Nordeste,Site,1,773.21,773.21
527,2023-10-13,Eletrônicos,Nordeste,Site,4,1783.71,7134.84
528,2024-05-19,Livros,Sudeste,Marketplace,1,114.35,114.35
529,2023-11-21,Esportes,Nordeste,App,1,353.17,353.17
530,2024-01-30,Esportes,Sudeste,App,2,632.41,1264.82
531,2023-08-19,Vestuário,Sudeste,App,4,138.58,554.32
532,2024-06-13,Casa,Sul,App,3,576.62,1729.86
533,2024-06-12,Vestuário,Sudeste,Marketplace,4,163.52,654.08
534,2024-10-17,Esportes,Sul,Marketplace,2,596.59,1193.18
535,2024-03-18,Livros,Nordeste,Site,1,71.88,71.88
536,2023-11-03,Vestuário,Nordeste,App,1,223.62,223.62
537,2023-11-05,Esportes,Sudeste,App,4,483.82,1935.28
538,2024-05-30,Livros,Sudeste,App,3,104.11,312.33
539,2023-12-18,Livros,Sul,App,1,56.42,56.42
540,2024-03-28,Casa,Sul,Site,4,189.14,756.56
541,2023-05-26,Vestuário,Norte,Marketplace,3,164.06,492.18
542,2024-03-20,Esportes,Sudeste,Site,1,593.04,593.04
543,2024-01-03,Esportes,Nordeste,App,2,737.4,1474.8
544,2023-12-09,Esportes,Sul,Site,3,98.02,294.06
545,2024-10-26,Casa,Nordeste,Site,4,416.36,1665.44
546,2023-10-04,Casa,Sudeste,Site,1,786.23,786.23
547,2024-02-19,Vestuário,Sul,App,1,272.0,272.0
548,2023-01-06,Livros,Nordeste,Site,2,40.53,81.06
549,2024-07-11,Livros,Centro-Oeste,App,1,89.72,89.72
550,2024-08-17,Livros,Sudeste,Marketplace,3,44.93,134.79
551,2024-11-16,Vestuário,Sudeste,App,1,96.74,96.74
552,2024-01-15,Casa,Nordeste,App,3,77.86,233.58
553,2024-03-05,Vestuário,Sul,Site,1,58.09,58.09
554,2024-04-05,Eletrônicos,Nordeste,App,3,973.93,2921.79
555,2023-09-29,Vestuário,Sudeste,App,4,54.42,217.68
556,2023-07-19,Livros,Sul,Site,2,87.8,175.6
557,2023-05-31,Livros,Sudeste,Site,1,89.81,89.81
558,2024-01-22,Esportes,Sudeste,Marketplace,2,92.55,185.1
559,2024-07-01,Esportes,Sudeste,Site,1,547.33,547.33
560,2023-01-26,Eletrônicos,Sul,Marketplace,4,3254.92,13019.68
561,2023-02-23,Livros,Sudeste,Marketplace,4,114.04,456.16
562,2023-12-20,Casa,Norte,App,4,868.16,3472.64
563,2023-04-21,Eletrônicos,Sudeste,App,2,3099.34,6198.68
564,2024-01-17,Eletrônicos,Sudeste,Site,3,3286.43,9859.29
565,2024-02-17,Vestuário,Sudeste,App,1,196.28,196.28
566,2023-08-03,Casa,Sudeste,App,1,398.27,398.27
567,2024-02-09,Esportes,Sul,App,4,185.14,740.56
568,2023-07-18,Esportes,Sudeste,Marketplace,3,142.9,428.7
569,2024-04-11,Eletrônicos,Sul,Marketplace,4,1689.19,6756.76
570,2024-03-29,Esportes,Sudeste,App,2,97.26,194.52
571,2023-04-13,Casa,Sudeste,App,3,354.53,1063.59
572,2023-03-14,Esportes,Nordeste,Marketplace,3,691.83,2075.49
573,2023-10-21,Eletrônicos,Sudeste,App,1,1172.68,1172.68
574,2023-04-02,Casa,Nordeste,App,4,405.54,1622.16
575,2023-09-27,Vestuário,Centro-Oeste,App,2,269.67,539.34
576,2023-05-17,Esportes,Nordeste,Site,2,748.14,1496.28
577,2024-08-29,Livros,Nordeste,Site,2,35.14,70.28
578,2023-09-08,Eletrônicos,Sudeste,Site,2,2604.22,5208.44
579,2023-05-24,Eletrônicos,Nordeste,Marketplace,1,3565.29,3565.29
580,2024-12-08,Vestuário,Sudeste,App,3,80.83,242.49
581,2024-11-16,Livros,Sudeste,Site,2,84.22,168.44
582,2024-09-13,Casa,Sul,App,1,463.4,463.4
583,2023-08-04,Casa,Sul,App,3,407.27,1221.81
584,2023-11-16,Livros,Nordeste,Marketplace,2,50.87,101.74
585,2024-05-16,Vestuário,Nordeste,App,3,261.58,784.74
586,2024-05-18,Esportes,Nordeste,Site,2,193.94,387.88
587,2023-04-24,Esportes,Norte,App,3,483.81,1451.43
588,2023-10-26,Vestuário,Nordeste,Site,1,49.56,49.56
589,2023-08-05,Esportes,Sudeste,App,2,301.72,603.44
590,2024-07-20,Eletrônicos,Sudeste,App,3,1226.49,3679.47
591,2023-07-29,Vestuário,Nordeste,App,1,185.58,185.58
592,2024-05-25,Vestuário,Sudeste,Marketplace,2,290.54,581.08
593,2023-01-12,Eletrônicos,Centro-Oeste,Site,2,781.25,1562.5
594,2023-01-09,Vestuário,Sul,App,4,242.05,968.2
595,2024-02-13,Vestuário,Sudeste,App,1,207.59,207.59
596,2024-03-11,Eletrônicos,Sul,App,3,2884.63,8653.89
597,2024-05-11,Casa,Sul,Site,1,167.86,167.86
598,2023-07-09,Casa,Sul,App,3,489.36,1468.08
599,2023-05-02,Eletrônicos,Sul,App,4,608.98,2435.92
600,2024-11-05,Esportes,Sul,Site,3,606.43,1819.29
601,2023-05-05,Casa,Sul,Site,4,520.61,2082.44
602,2024-03-30,Livros,Sudeste,Site,2,85.83,171.66
603,2024-02-08,Eletrônicos,Nordeste,App,2,1762.84,3525.68
604,2024-10-20,Eletrônicos,Norte,Site,3,1309.78,3929.34
605,2023-12-11,Vestuário,Sudeste,Marketplace,4,130.12,520.48
606,2024-08-17,Eletrônicos,Nordeste,App,1,1778.03,1778.03
607,2024-12-22,Esportes,Sudeste,Site,3,501.79,1505.37
608,2023-10-30,Eletrônicos,Nordeste,App,2,1044.58,2089.16
609,2023-01-08,Casa,Sudeste,Site,2,835.26,1670.52
610,2024-10-15,Vestuário,Sul,App,4,373.74,1494.96
611,2024-02-10,Vestuário,Sudeste,Marketplace,3,87.91,263.73
612,2024-12-18,Casa,Sudeste,Marketplace,3,518.0,1554.0
613,2023-02-05,Vestuário,Sul,Marketplace,3,176.13,528.39
614,2023-06-17,Eletrônicos,Sudeste,Marketplace,2,1991.34,3982.68
615,2024-11-03,Eletrônicos,Sudeste,Site,1,498.86,498.86
616,2023-11-10,Eletrônicos,Sudeste,Marketplace,1,2120.34,2120.34
617,2023-11-28,Livros,Sudeste,App,3,117.49,352.47
618,2023-03-02,Esportes,Centro-Oeste,Site,4,289.02,1156.08
619,2024-10-20,Livros,Centro-Oeste,Marketplace,3,101.18,303.54
620,2023-12-31,Livros,Sudeste,Marketplace,3,22.14,66.42
621,2024-03-07,Casa,Sul,App,2,858.71,1717.42
622,2023-11-27,Esportes,Sudeste,Marketplace,2,321.96,643.92
623,2024-04-17,Eletrônicos,Norte,App,1,3049.43,3049.43
624,2023-12-20,Casa,Sudeste,Site,2,732.13,1464.26
625,2023-01-11,Vestuário,Sudeste,Site,3,87.83,263.49
626,2023-04-10,Vestuário,Nordeste,App,1,238.97,238.97
627,2023-07-03,Eletrônicos,Sul,Marketplace,4,1520.02,6080.08
628,2024-01-08,Eletrônicos,Sudeste,Site,2,3727.97,7455.94
629,2023-08-13,Vestuário,Nordeste,App,1,149.52,149.52
630,2023-10-02,Eletrônicos,Nordeste,Site,1,2894.9,2894.9
631,2023-07-25,Casa,Nordeste,Site,4,91.25,365.0
632,2023-11-08,Eletrônicos,Centro-Oeste,Site,2,2427.79,4855.58
633,2024-06-20,Esportes,Norte,App,3,651.15,1953.45
634,2024-07-13,Livros,Sudeste,Site,4,39.27,157.08
635,2024-05-08,Eletrônicos,Sudeste,App,4,2113.77,8455.08
636,2024-01-03,Eletrônicos,Nordeste,Site,3,3343.07,10029.21
637,2023-02-05,Vestuário,Nordeste,App,2,157.26,314.52
638,2023-01-16,Vestuário,Norte,Marketplace,3,110.39,331.17
639,2024-06-27,Vestuário,Nordeste,Site,4,226.7,906.8
640,2023-10-21,Casa,Nordeste,App,2,147.24,294.48
641,2024-10-17,Casa,Sudeste,Site,2,385.03,770.06
642,2024-10-14,Eletrônicos,Sudeste,App,4,2914.86,11659.44
643,2024-04-09,Livros,Nordeste,Site,2,27.23,54.46
644,2023-08-04,Vestuário,Centro-Oeste,App,1,67.14,67.14
645,2023-12-02,Vestuário,Sul,Marketplace,3,86.53,259.59
646,2023-04-24,Casa,Nordeste,App,4,82.77,331.08
647,2024-01-25,Esportes,Sul,Site,1,200.75,200.75
648,2023-01-07,Vestuário,Nordeste,Site,4,149.0,596.0
649,2023-03-19,Esportes,Sul,App,3,246.6,739.8
650,2024-02-20,Livros,Centro-Oeste,App,2,30.55,61.1
651,2024-03-25,Esportes,Sudeste,Marketplace,1,738.19,738.19
652,2023-06-07,Eletrônicos,Sudeste,App,2,2102.25,4204.5
653,2024-09-29,Livros,Sudeste,Marketplace,2,56.62,113.24
654,2023-08-30,Eletrônicos,Sul,Marketplace,4,2447.89,9791.56
655,2023-08-02,Vestuário,Sudeste,Marketplace,1,135.99,135.99
656,2024-07-23,Casa,Sul,App,2,276.29,552.58
657,2024-04-27,Vestuário,Sudeste,Marketplace,4,242.37,969.48
658,2024-10-11,Livros,Sudeste,Marketplace,3,24.12,72.36
659,2024-07-01,Esportes,Sudeste,Site,3,312.77,938.31
660,2023-06-20,Livros,Centro-Oeste,App,2,29.37,58.74
661,2023-12-05,Casa,Sul,App,1,814.81,814.81
662,2023-05-21,Eletrônicos,Nordeste,App,1,2659.44,2659.44
663,2023-08-31,Esportes,Sudeste,App,2,111.56,223.12
664,2023-07-31,Livros,Sudeste,Marketplace,3,48.28,144.84
665,2024-10-21,Vestuário,Sul,App,2,345.07,690.14
666,2024-11-30,Vestuário,Sudeste,Marketplace,3,61.14,183.42
667,2024-08-12,Livros,Nordeste,Site,2,105.26,210.52
668,2023-01-08,Casa,Sudeste,App,2,413.99,827.98
669,2023-11-28,Esportes,Sudeste,App,4,731.96,2927.84
670,2024-06-24,Esportes,Norte,Marketplace,4,470.33,1881.32
671,2024-07-24,Vestuário,Sudeste,Site,4,236.41,945.64
672,2024-11-21,Casa,Centro-Oeste,Marketplace,2,675.67,1351.34
673,2024-08-06,Eletrônicos,Sul,App,2,2695.21,5390.42
674,2023-09-10,Eletrônicos,Sudeste,Marketplace,1,2773.71,2773.71
675,2024-05-18,Casa,Sudeste,Site,3,55.96,167.88
676,2023-05-15,Eletrônicos,Centro-Oeste,App,4,526.06,2104.24
677,2023-07-16,Casa,Sudeste,App,1,587.17,587.17
678,2024-09-11,Livros,Nordeste,Site,4,23.82,95.28
679,2024-05-12,Esportes,Nordeste,App,2,739.74,1479.48
680,2023-04-26,Vestuário,Sudeste,Marketplace,1,274.88,274.88
681,2024-07-30,Casa,Norte,Site,1,509.0,509.0
682,2024-06-12,Casa,Sul,Marketplace,2,333.81,667.62
683,2023-01-01,Esportes,Centro-Oeste,App,2,235.24,470.48
684,2024-12-04,Vestuário,Nordeste,App,4,377.56,1510.24
685,2023-06-05,Casa,Sul,App,4,712.08,2848.32
686,2023-09-23,Vestuário,Sul,Marketplace,3,187.23,561.69
687,2024-07-23,Vestuário,Norte,Site,4,253.12,1012.48
688,2023-03-08,Vestuário,Sul,App,3,83.63,250.89
689,2023-05-30,Casa,Sudeste,App,1,53.78,53.78
690,2024-01-17,Casa,Centro-Oeste,App,1,201.76,201.76
691,2023-01-24,Livros,Sul,Marketplace,2,49.42,98.84
692,2024-06-24,Casa,Sudeste,App,1,368.4,368.4
693,2024-01-26,Livros,Sul,App,2,78.1,156.2
694,2023-12-27,Vestuário,Sudeste,Marketplace,3,60.09,180.27
695,2024-07-17,Vestuário,Nordeste,App,1,351.02,351.02
696,2023-09-24,Livros,Norte,Marketplace,1,25.29,25.29
697,2023-10-17,Livros,Sudeste,Marketplace,1,50.26,50.26
698,2023-11-05,Vestuário,Sul,Site,2,149.43,298.86
699,2024-03-12,Vestuário,Sul,Site,3,247.7,743.1
700,2024-05-30,Vestuário,Sul,Site,2,248.33,496.66
701,2023-04-16,Casa,Nordeste,Marketplace,1,91.28,91.28
702,2023-06-27,Livros,Sudeste,Marketplace,1,94.84,94.84
703,2024-02-03,Livros,Nordeste,App,1,72.89,72.89
704,2024-01-12,Eletrônicos,Nordeste,Site,1,405.53,405.53
705,2023-04-12,Vestuário,Centro-Oeste,Marketplace,2,399.92,799.84
706,2023-04-04,Vestuário,Sudeste,Site,1,90.11,90.11
707,2023-10-20,Casa,Sudeste,Marketplace,2,201.26,402.52
708,2024-06-19,Vestuário,Norte,Site,2,276.84,553.68
709,2023-02-02,Esportes,Sudeste,Marketplace,2,586.09,1172.18
710,2024-05-20,Vestuário,Sudeste,Site,2,331.33,662.66
711,2023-02-08,Vestuário,Sul,Site,4,280.98,1123.92
712,2023-05-06,Eletrônicos,Sul,App,1,2200.52,2200.52
713,2024-02-14,Eletrônicos,Sudeste,Marketplace,2,3690.63,7381.26
714,2023-06-23,Vestuário,Sudeste,Marketplace,4,398.61,1594.44
715,2023-03-14,Esportes,Sudeste,Site,3,194.85,584.55
716,2023-08-15,Casa,Sudeste,Marketplace,4,427.24,1708.96
717,2024-02-13,Eletrônicos,Nordeste,Site,1,2721.43,2721.43
718,2023-08-24,Casa,Sudeste,Site,4,151.37,605.48
719,2024-01-25,Vestuário,Centro-Oeste,Site,3,391.91,1175.73
720,2023-08-16,Eletrônicos,Sudeste,Site,2,3642.96,7285.92
721,2023-09-09,Esportes,Sudeste,Site,4,705.35,2821.4
722,2024-07-20,Vestuário,Norte,Marketplace,1,107.42,107.42
723,2023-02-19,Livros,Sudeste,App,3,32.3,96.9
724,2023-01-26,Vestuário,Sudeste,App,3,137.2,411.6
725,2023-08-04,Vestuário,Sudeste,Marketplace,2,155.58,311.16
726,2023-05-26,Eletrônicos,Sudeste,Site,4,922.19,3688.76
727,2024-11-15,Vestuário,Centro-Oeste,App,3,144.54,433.62
728,2024-04-23,Casa,Sul,Site,3,247.59,742.77
729,2024-10-04,Casa,Nordeste,Site,2,303.45,606.9
730,2023-05-07,Casa,Nordeste,App,3,468.25,1404.75
731,2023-03-18,Livros,Sudeste,Marketplace,2,80.67,161.34
732,2024-09-13,Casa,Sudeste,Site,4,835.31,3341.24
733,2023-08-18,Vestuário,Nordeste,App,4,220.73,882.92
734,2024-07-31,Eletrônicos,Sudeste,Marketplace,3,2470.3,7410.9
735,2023-02-06,Casa,Sul,App,4,430.57,1722.28
736,2024-08-06,Eletrônicos,Sudeste,App,1,3457.25,3457.25
737,2024-02-17,Livros,Sudeste,App,2,33.07,66.14
738,2024-04-09,Vestuário,Nordeste,Site,3,287.08,861.24
739,2023-02-03,Eletrônicos,Sudeste,Site,1,1144.7,1144.7
740,2023-02-02,Casa,Nordeste,App,1,237.39,237.39
741,2023-02-26,Esportes,Centro-Oeste,App,2,54.13,108.26
742,2024-12-04,Vestuário,Sudeste,App,2,344.52,689.04
743,2023-07-08,Vestuário,Norte,App,1,390.63,390.63
744,2023-04-03,Eletrônicos,Sul,App,3,2642.31,7926.93
745,2024-04-09,Eletrônicos,Norte,App,1,375.05,375.05
746,2023-01-26,Vestuário,Norte,App,2,241.51,483.02
747,2023-01-02,Livros,Nordeste,Marketplace,4,100.36,401.44
748,2024-01-14,Vestuário,Nordeste,App,4,244.65,978.6
749,2023-01-23,Casa,Sudeste,App,3,257.15,771.45
750,2024-10-31,Eletrônicos,Nordeste,Site,2,843.14,1686.28
751,2024-03-08,Eletrônicos,Centro-Oeste,App,4,2686.41,10745.64
752,2023-09-02,Vestuário,Sudeste,App,3,288.81,866.43
753,2024-01-29,Livros,Nordeste,Marketplace,4,45.66,182.64
754,2024-07-21,Vestuário,Sudeste,Site,3,178.93,536.79
755,2023-07-22,Casa,Sudeste,Marketplace,3,587.2,1761.6
756,2023-12-15,Eletrônicos,Sudeste,Marketplace,3,1883.55,5650.65
757,2023-01-04,Esportes,Sul,App,3,243.53,730.59
758,2023-03-04,Eletrônicos,Norte,Site,4,1463.97,5855.88
759,2023-06-18,Esportes,Centro-Oeste,Marketplace,3,701.12,2103.36
760,2024-04-11,Esportes,Sul,App,3,163.37,490.11
761,2024-12-05,Esportes,Norte,Marketplace,4,500.41,2001.64
762,2024-12-05,Casa,Nordeste,Marketplace,1,331.89,331.89
763,2023-02-26,Livros,Sul,Site,1,78.13,78.13
764,2024-05-20,Esportes,Sudeste,Marketplace,4,716.13,2864.52
765,2023-07-12,Eletrônicos,Sudeste,Site,4,347.44,1389.76
766,2024-05-03,Vestuário,Sul,Site,4,310.69,1242.76
767,2023-08-11,Eletrônicos,Norte,Site,4,224.07,896.28
768,2024-03-09,Vestuário,Centro-Oeste,Site,3,268.15,804.45
769,2023-10-03,Casa,Norte,Site,3,350.79,1052.37
770,2023-03-14,Esportes,Sudeste,App,2,410.58,821.16
771,2024-01-23,Esportes,Sul,App,3,697.13,2091.39
772,2023-10-27,Vestuário,Nordeste,Site,3,170.94,512.82
773,2024-02-12,Eletrônicos,Sudeste,App,3,3944.07,11832.21
774,2023-06-04,Esportes,Norte,App,1,532.61,532.61
775,2024-01-02,Vestuário,Sudeste,Site,2,44.5,89.0
776,2024-03-02,Casa,Sudeste,App,3,856.65,2569.95
777,2024-07-16,Eletrônicos,Sudeste,App,2,244.39,488.78
778,2024-01-14,Vestuário,Nordeste,App,4,100.03,400.12
779,2024-07-17,Vestuário,Nordeste,Marketplace,1,134.7,134.7
780,2023-02-07,Eletrônicos,Sudeste,App,4,1417.97,5671.88
781,2023-10-30,Casa,Sudeste,App,1,85.85,85.85
782,2023-11-27,Vestuário,Sudeste,Marketplace,1,377.28,377.28
783,2023-10-18,Eletrônicos,Norte,App,1,2011.14,2011.14
784,2024-06-27,Vestuário,Nordeste,Marketplace,4,179.67,718.68
785,2023-08-02,Vestuário,Nordeste,Site,2,170.25,340.5
786,2023-09-12,Eletrônicos,Nordeste,App,4,3271.71,13086.84
787,2024-02-26,Eletrônicos,Sul,Site,4,2628.36,10513.44
788,2024-04-03,Casa,Norte,App,4,846.83,3387.32
789,2024-12-13,Casa,Sudeste,App,1,735.56,735.56
790,2023-09-10,Eletrônicos,Centro-Oeste,Site,4,2542.56,10170.24
791,2024-09-12,Vestuário,Sul,App,2,217.08,434.16
792,2023-02-23,Vestuário,Nordeste,App,1,146.34,146.34
793,2024-10-28,Livros,Sudeste,Marketplace,2,23.45,46.9
794,2023-03-31,Livros,Sudeste,App,4,65.01,260.04
795,2024-12-18,Livros,Sudeste,App,3,75.49,226.47
796,2023-01-13,Vestuário,Sudeste,Site,3,353.19,1059.57
797,2024-02-15,Vestuário,Sudeste,Site,1,101.98,101.98
798,2023-01-29,Esportes,Sudeste,App,4,743.28,2973.12
799,2024-06-11,Casa,Sudeste,Site,4,136.31,545.24
800,2024-05-18,Casa,Sudeste,Site,3,209.14,627.42
801,2024-08-06,Vestuário,Nordeste,App,4,204.57,818.28
802,2023-05-25,Vestuário,Sudeste,App,2,66.86,133.72
803,2023-11-14,Eletrônicos,Sudeste,App,4,1457.19,5828.76
804,2024-09-22,Eletrônicos,Sudeste,Site,4,1474.6,5898.4
805,2024-12-21,Casa,Nordeste,App,3,373.78,1121.34
806,2024-07-15,Vestuário,Centro-Oeste,Site,4,344.44,1377.76
807,2024-04-24,Casa,Nordeste,App,3,692.82,2078.46
808,2024-06-21,Vestuário,Nordeste,App,3,287.79,863.37
809,2024-02-19,Eletrônicos,Sudeste,Site,4,2356.88,9427.52
810,2024-05-02,Esportes,Sudeste,Site,2,534.47,1068.94
811,2024-07-12,Vestuário,Norte,Marketplace,2,190.24,380.48
812,2024-11-07,Vestuário,Centro-Oeste,App,1,276.33,276.33
813,2023-04-23,Vestuário,Sudeste,Marketplace,1,193.66,193.66
